f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0.90274453,-0.31897214,0.7639505,0.28264898,-0.23584135,-0.1533773,-0.38746434,-0.444201,-0.3785112,-0.33335856,-1.6150367,0.5220723,1.0508294,1.3110319,-0.27820295,-0.43124536,-0.6615615,0.7331854,-1.063058,-2.06436,-0.59360933,0.32256287,0.7608398,1.2474451,0.33848122,0.32527384,0.64292824,-1.3561504,-2.4857745,0.7903158
0.73129696,0.6331488,1.4047434,1.008937,0.4294362,-0.3151326,-0.4808479,-0.16906527,-1.2964753,-0.6112553,-0.4503557,1.1184516,1.4468951,0.7634762,-1.3952413,-0.64041185,-0.96889454,0.82939917,-1.286672,-0.45619443,0.25208598,-0.69766325,1.118463,1.6098454,-1.3893542,0.7039223,-0.9190005,0.14998104,-1.758679,-0.100012794
1.6588848,-0.6411874,0.46398455,-0.16130956,0.22252916,0.4153822,-1.1177914,-0.90480834,-0.41485864,-1.6409312,-0.08096659,1.5719069,1.5838435,0.22103561,-1.875895,-0.8776379,-0.4879974,1.4059298,-0.62935764,-0.84199214,-0.015006185,-0.20460312,-0.29926908,1.0526308,-0.6690409,0.9645736,-0.46268716,-0.8245769,-1.4818977,-0.3101069
2.2166097,-1.5425602,1.3123502,0.75095266,0.4534834,-0.49455956,-0.7844363,-0.1285329,-0.7987693,-0.10913924,-0.8075903,0.8538037,1.2259202,0.009345792,0.38846374,-0.24385324,0.37273902,0.16667017,-0.67713934,-1.2286221,1.0624707,0.9787693,-0.24307704,1.8399893,-0.5657126,1.4660963,0.5303019,-0.84548444,-1.2529286,0.79618
1.3656043,-0.19391823,1.1661012,2.5780942,-0.11206333,-0.5591715,0.54603714,0.15768176,0.25394183,-0.8525282,-1.1033267,1.5695277,0.6943743,0.31322232,-1.0310618,-0.8053053,-0.32890183,0.9395608,0.16238426,-0.5899748,0.68349427,-0.059024755,-0.16908884,1.436933,0.850266,0.50166464,-0.73377836,-2.1915793,-1.3921386,-0.36664575
1.3870236,-0.5793087,0.17318866,1.7800453,-0.63064384,-0.107956424,0.52925235,-0.65902513,0.3115152,-1.2405969,0.8675291,-0.119563684,2.5684745,-0.10054595,0.09949275,1.1068529,-0.62252575,0.11428335,-0.27610385,-0.6168561,-0.42674696,-1.5087023,0.64042467,-0.25708836,-0.8127723,1.5951035,-0.04887607,-0.65297616,-0.74686503,0.665497
0.41276833,-0.7664015,0.4108237,1.0674233,0.73468333,0.43055514,-0.2817215,-0.6106451,-0.086397685,-0.22065774,-0.67576504,1.7242932,1.0510024,1.0042808,-0.5210646,-0.7592319,-1.4179058,1.6618451,-0.94566816,-1.5707996,-0.5611901,-0.6345856,0.76677096,1.9302675,-0.45962027,1.0445603,0.22936401,-0.95893306,-1.8832217,-0.40263456
-0.44581607,-0.19732794,0.16468203,0.7111009,-1.6165861,0.09318651,0.13429892,-0.42255178,-0.5088695,-0.4341751,0.19762625,1.482851,1.5216053,0.41514006,-0.86438286,-0.2420713,-1.6991168,0.95179117,-0.5703127,-0.725778,-0.66604865,0.66574425,-0.26262748,0.34196937,-0.45661947,0.51787543,-0.35387805,-0.16652031,-1.7539734,0.35259554
0.7810668,0.06346163,0.4165128,0.55481553,-1.0440652,-0.5313966,0.0702195,0.76542455,-0.5594471,-1.2555882,-0.7704425,1.2987397,1.3803695,0.5446629,-0.10551261,-0.06417815,-1.2303036,1.0541487,-0.9623689,-1.7152038,-0.10578376,-1.0678924,0.5901003,0.4251632,-0.2792019,1.1778483,0.84284043,-1.7227887,-1.4984828,0.23150484
0.32075334,-0.17994948,1.0134482,0.6484672,-1.4630857,-0.1036022,-0.4940985,-0.12025062,-0.90982133,-0.8884232,1.2143687,-0.8980181,1.8980055,-0.18034601,-0.49123746,-0.7133377,-0.56663847,-0.1263663,-1.1938893,-0.8735604,-0.31659818,0.3929286,0.16580169,-0.73783726,-0.33771685,0.39960727,-0.52235514,1.1444262,-1.0314932,-0.8542891
0.54677916,-2.34827,-0.1956888,0.92174494,1.1491882,-0.81372404,1.3782558,-0.735737,-1.5930971,-0.8858819,-0.55995214,0.20685631,1.2543647,1.3922734,0.991866,-0.03338694,0.4447909,0.4197756,-1.1469175,-0.9475156,-0.32809648,-0.9987238,0.49459445,0.8200954,-1.3059015,0.44645527,0.6769263,-0.49638605,-0.60835546,0.6019831
0.60669965,0.43600032,1.3920792,1.0275031,0.36767197,0.13931958,-0.78066117,-1.3058815,-0.3283077,-0.69338757,0.3589344,0.6149146,-0.16410732,0.9054753,-0.068547405,0.7459255,-1.4077433,1.1194519,0.035522513,-1.0986286,0.5062084,-0.26620612,-0.14748034,0.7302968,0.73842,1.9157745,1.1092814,-1.2310812,0.14422141,0.1622362
0.089806765,-0.48915225,0.15354769,0.56700873,0.74255174,1.9696261,0.13386387,-0.7163541,-1.4502041,-0.81013143,0.5616461,-0.6391365,-0.58658683,1.0347497,1.36528,-1.6198821,-0.12067251,0.7911899,-0.84879214,-2.349397,-1.2644958,-0.3932553,2.1091113,1.0247633,-0.64634526,-0.081780896,0.30354595,0.5433383,-0.36117044,0.42788488
0.355372,0.17303559,-0.7580942,-0.48132777,-0.6160634,-0.24192604,0.4632614,-0.5557268,-1.6306156,-0.06326557,-1.3429903,-0.3107537,0.56307566,0.7270168,0.2075587,-0.2067137,0.94850796,0.9764061,-0.65123045,-2.380574,-0.32016984,-1.2454379,1.4880805,1.0101622,0.70081353,0.47684646,1.1519628,1.6851984,-0.7624001,0.58238393
0.33256677,-1.3752866,0.49709582,0.030729547,0.104569435,0.10488826,-0.7625362,-0.28600544,-0.098107,-0.15889287,0.35702723,-0.6307964,0.4850711,0.6631979,-0.027237736,-1.284977,-0.6734349,2.5042543,-1.578406,0.67957234,-0.24388602,-0.13094942,0.25866503,0.12669092,-0.31382445,0.557999,-0.029444747,1.6075696,-0.649665,-0.38060117
0.19085036,0.061557055,0.69226474,0.027472362,-0.27657902,0.31642336,-0.17281233,-0.7692764,-1.5252619,0.34337035,-0.8056741,-0.86702484,0.43785045,0.29812923,0.59509677,-0.7261056,0.085823305,2.0964727,-0.5505444,-1.521076,0.40163618,-0.95095545,3.11254,1.3246136,-0.29197523,-1.1147555,0.00042267144,1.2795942,-0.250399,-0.14419086
-0.6911282,-1.0482304,0.08916917,0.45134526,-0.23973452,-0.073921785,-0.23220588,-1.1109388,-1.8150523,-0.12304078,0.6188882,-0.17896634,0.57441497,1.5652636,0.004613774,-0.83652806,-0.4279915,1.0255232,-0.6616012,-1.5745286,-2.237408,1.0622268,1.1863623,1.9389299,0.1786359,-0.8205954,-0.16376847,0.10268371,-1.5652854,-0.8891106
-0.83739024,-1.428444,0.99836683,0.014571279,0.08668202,0.6985889,-0.13822715,-1.3870927,-1.2870569,-0.12252336,0.22492884,-0.930313,0.09056032,1.3033218,0.94803995,0.6836021,0.7687052,-0.16995119,-0.45207804,-0.8210043,-0.6193241,0.43583295,1.0290918,0.49510056,-0.032978266,-0.33723566,-0.2883264,1.969992,0.6549502,0.9171633
-0.54420704,-0.5917761,-0.14781891,0.7436219,2.2819407,0.66742575,-0.42374533,-1.4020869,-1.4177221,-1.6093149,0.47976387,0.0228244,0.6527759,0.4949486,-0.6214864,-1.2125189,0.49729073,0.3330325,0.26328367,-1.4161339,-1.0710568,-1.5623074,0.91187894,0.67215717,0.5894561,-0.1575025,1.0349838,1.8140167,-0.847411,-0.49846527
-0.43862736,0.23515138,1.0936292,1.4866158,0.41834933,0.51402694,-0.12588748,-1.017274,-1.9025903,-1.8040781,0.55322385,-0.6663877,0.7330909,0.11696947,-0.52406895,-1.5935984,-1.1763773,0.24341393,-1.5143461,-0.8901268,-1.4120276,-0.90803754,2.032798,0.7860844,-0.48866376,-1.2419297,-0.38513738,0.5927702,-1.4278275,-0.73606485
-0.7065758,-1.6459618,-0.6439283,1.2312052,0.7893998,0.07130007,-1.5877403,-1.0479548,-1.09614,-0.4185481,1.3666004,-3.5986304e-06,0.33801022,0.7659491,0.83505446,-1.2344615,0.86548144,1.6930667,-0.2666614,-2.0267854,-0.7436846,-0.06883611,0.76116335,1.8655354,-0.5956842,-0.7106441,-0.028915457,1.5445832,-0.6316756,-0.4363446
-0.6375941,0.6880908,0.83927673,-1.2779944,0.13628857,1.1281302,-0.5323316,-0.8245337,-1.7820014,-0.87294525,0.81060076,-0.18401009,0.72730255,0.38268727,-0.6429347,0.048835896,0.48361868,1.1173476,0.41820705,-0.6617615,0.025477663,-0.08245372,1.8179965,0.26979703,0.4450841,-0.46095428,0.70580465,2.2888935,-1.5121418,0.4117961
0.24925575,0.08573744,0.9747376,-1.5446181,0.20682299,1.4585671,1.2118798,-1.3124257,-1.478984,-0.40704852,0.27363056,-1.0692816,-0.019401163,-0.24795029,-0.5250443,-0.6964653,0.48715198,0.81590915,1.4949411,-1.4871228,-0.23594931,-0.5416227,1.5870972,1.8482139,0.20785898,-0.6642269,0.19824794,1.1028625,0.5722546,0.024665114
-0.13318048,-1.0955513,0.15859509,-0.3700207,0.81957716,1.4207076,0.16017398,-0.27558994,-1.3580813,0.27065477,0.46765226,0.40650493,-0.34669366,0.8735884,0.027680036,-1.7355695,-0.09896499,2.0390916,-0.48648393,-1.0606786,0.33403262,-0.5238596,2.631121,1.2171668,0.31404874,-1.4849473,-1.5284747,0.69719344,0.27386993,-0.388596
-0.2130341,-0.2356851,-0.29282635,1.0270674,0.5849647,0.5020926,-0.39117643,-0.01762079,-1.5123537,0.6295192,-0.069190025,-0.14568162,1.0694451,0.98272294,-0.29654157,-1.4236858,-0.09654708,1.4585451,-0.06648405,-1.0234063,-1.2386851,-0.5890666,1.6616197,0.51033014,0.031749457,-0.09691799,0.979633,1.9014002,-0.49172637,-0.1668187
-0.8950775,-0.18509495,0.66922784,-0.2092265,0.7099958,1.058902,-0.61593413,-1.4801122,-2.3525927,-0.5540231,1.9329306,-0.35936147,1.1241944,-0.46593615,-0.68036014,-0.79828745,0.19829333,1.4322267,0.4855621,-0.79307044,-1.1873693,-0.84500265,1.5189526,0.12661512,0.19881144,-0.65567315,-0.0027815998,2.1475956,-0.90339446,-0.5413781
2.4038458,-1.1602522,0.23893577,0.5769354,0.9365448,0.36026147,-0.9410104,-0.6380562,-1.3091125,-2.281056,0.7269217,-0.009282574,0.20055713,-1.116946,-0.3115098,-0.40773234,-0.54413855,1.3218685,-0.67192966,-0.30067903,0.09766129,-0.42666757,-0.6676967,2.0896652,-0.08740017,0.21462369,0.36785182,0.40206826,-0.9573193,-0.14411546
2.68372,-0.5150571,-0.0015275329,0.56816584,0.19700888,1.0092252,-0.8809524,-0.9055401,-0.47838593,-1.6022247,0.2214169,0.18087327,1.3913606,-1.1933708,0.31323475,-0.13535663,-1.1916174,0.046683908,0.61159706,0.090703964,0.62886196,-0.8743497,0.19214144,0.9966516,-0.69058836,1.0822836,-0.48802516,-0.60262203,-0.8688487,-0.48546135
1.5959781,-2.0295577,-0.5436712,0.21109092,-0.3866154,-0.57202137,-1.3912911,-0.92119455,-0.16386566,-0.6526158,0.780792,1.8239136,0.9598663,0.5367083,-0.20896052,-0.1749897,-0.5677612,1.0933548,-0.00058887526,-1.9224784,1.2750618,0.42883652,-0.34239632,2.4897487,0.08919382,0.039831847,-0.13596848,-1.5831372,-0.27029163,0.41815984
1.446823,-1.4217378,0.058512338,0.49627787,-0.27571,-1.2995182,0.08016909,-0.76941663,-0.30452257,-0.8640003,-1.3374527,1.580143,0.61322385,1.4861451,0.40431756,1.3395731,0.2882157,-0.33175695,-1.1438186,-0.900864,-0.9983214,-0.8208559,-0.6023358,0.9614586,0.2974215,0.84619343,0.3030605,-1.1487495,-0.587773,0.6288703
1.0011733,-0.5628738,0.32279074,0.8684002,-0.4580052,-0.4124577,-0.109166905,0.32892787,-0.3736928,0.041117188,-1.3686992,0.67899525,0.26199716,1.3447608,0.2622254,0.9960691,-0.6060741,2.0470133,-1.404259,-1.5834088,0.13334483,-0.8417401,-1.2000065,2.6012013,-0.742416,1.068614,-0.5892454,-1.219602,-0.19994573,1.224078
1.4660153,0.111165226,0.6888451,1.8463619,-0.005796045,0.66074336,0.3907669,1.5532714,0.60601914,-0.7214911,-0.21238278,-0.4941973,0.8088429,0.53717697,-0.46782076,0.40647513,-0.964976,1.3479322,0.7520297,-0.8115915,1.2978568,-0.84772176,-0.100456685,1.0042107,1.0212668,0.94524086,0.39849982,-2.0260196,-1.4895175,0.6076258
0.85363054,-0.16393937,1.1298485,1.2429532,-0.16368811,0.8697418,0.90857595,1.1415615,0.33466506,-0.96415544,-0.56622255,-0.30974123,0.6349361,0.61539024,-1.0371747,-0.39770377,0.2183801,1.7954416,0.6881452,-0.6151018,1.0628002,-0.24339612,-0.5820915,0.78777325,1.6573563,0.88219273,0.5290594,-1.6650058,-1.9242246,0.8524421
1.2799102,-0.7486259,1.2006549,0.97636276,-0.53165007,-0.53452677,-0.50769234,1.048506,0.82978296,-0.48628905,-1.6594912,1.1498425,0.16238266,0.22918794,-1.0662199,-0.11816121,-0.15480585,0.3823045,0.003856495,0.37695572,0.48082322,0.19963405,-0.17089573,0.8949501,-0.23899463,1.7424582,1.0733843,-2.5754647,-1.4177006,0.4460371
1.0148791,-1.0455667,0.6510051,1.5832918,0.798653,0.20521888,0.09455328,0.45507032,0.53361243,-0.8096251,-0.830396,-0.19193873,0.81708896,-0.3385203,-0.3424756,0.35424486,0.49121493,0.18345894,-1.1618488,0.6738261,0.22735804,0.6427948,-1.2118301,0.39993,0.47692484,1.7406133,1.1192424,-1.3841735,-1.2088155,0.3316781
1.1254224,-1.2440227,1.0337468,0.28543544,1.2647849,0.35406706,-1.295775,-0.6267683,-1.3437297,-1.3228476,-0.10483268,0.20518067,1.825118,0.108315594,0.19432461,-1.1079422,0.2823007,-0.46157634,-0.89853954,-0.82885504,0.9677145,0.27098203,1.1947683,2.0295138,-0.26089337,0.450329,0.9037726,-0.81989974,0.79440016,0.5901441
1.4621147,-0.8015906,0.12226752,1.0385886,0.18039429,-0.47216168,0.43389055,0.0099282265,-1.1812701,1.1320817,-1.1627522,0.10026405,2.1286678,1.2226409,1.0811025,-0.021757558,-0.7878912,0.17477421,-1.7836106,-0.950902,-0.149596,-0.69348365,0.40220094,1.9949515,-0.14881495,-0.13644955,1.126592,0.44622606,-1.7085739,0.48899633
0.7880664,0.69475627,0.2646886,1.3195982,0.68523765,-2.154358,-0.7048817,-0.44086394,-0.6785357,-0.86573374,-0.9909265,1.5043973,0.77577436,0.516798,0.82295746,0.07717949,0.67719084,1.4002702,0.009850219,-1.2304686,0.023078173,0.6134552,0.76546115,1.6446244,0.19309258,1.1987838,-0.08793693,-1.3396903,-2.0494468,-0.1121978
2.2887137,-1.0617349,0.2631846,-0.021966055,-0.05889444,-0.6293709,-1.2289234,-0.8993099,-1.8911983,-1.3919328,0.88871694,0.30483565,0.31300443,-0.9512188,-0.42875183,-0.38006613,-0.16121821,1.1395475,-0.092861086,-1.4955783,0.40986007,-0.42179102,-0.7298583,1.8043228,-0.8506236,-0.6962421,-0.24976778,0.76732105,-0.5901501,-0.19605567
-0.23622355,-1.3622534,0.18752529,-0.62928665,1.4444426,-0.24920622,-0.5173605,-1.0114341,-0.2267223,-0.6925916,0.010718852,0.73450553,-0.022521347,-0.85130954,-1.9325901,-1.4759449,-0.70687777,1.5578561,0.19821808,0.09798318,-0.3032516,-2.3383849,1.0709958,1.4283682,-0.46722826,-0.36425802,0.17442271,-0.006174639,-0.61971354,-1.282756
1.2702068,0.7544451,0.98576313,0.33331198,0.0205229,-0.61252356,-1.1686316,-0.4055462,-0.71092933,0.18989098,-0.9739042,0.8255591,1.6627861,0.82818407,-1.1536033,-0.99127555,-0.6498747,0.8345021,-1.5468725,-2.0395648,-0.45859444,0.57815254,0.59883463,2.2219002,-0.49439976,0.20598659,-0.17706798,-0.7156063,-2.0834208,0.3799026
1.203239,-0.2924832,0.63572335,2.2450259,0.61994714,-0.30723307,-0.112878606,-0.15244079,0.63044554,-1.2435616,-0.3753037,0.68049854,1.6039832,1.4112253,0.124250725,-0.66130215,-1.2163028,-0.049522787,-1.7369826,0.5069853,-0.710283,-0.3435787,-0.36991245,1.8733832,-0.12930818,0.787521,0.75881857,-0.6293505,-1.118625,0.29046035
1.3224502,-0.5083045,1.0527866,0.6987444,0.7054141,-1.3322965,-0.38068607,-0.23101678,-0.24054395,-0.13194108,-0.7585294,2.6110818,1.4940397,-0.12169579,-0.46543932,-0.5806904,0.1973902,-0.17291029,-0.6445402,-1.26035,-0.63236463,-0.43122545,0.2497997,1.834526,-0.639933,1.1671973,-0.27642676,0.20664786,-1.3443086,0.033267755
1.517327,0.85343194,0.9732971,1.3165218,0.8895388,-0.502467,-0.7672596,-0.5509912,-0.13142553,-0.5373369,-0.9782148,1.3793699,1.3378096,0.5681665,-0.25696668,0.003341578,-1.3014468,1.8956318,-1.1423683,-0.7719877,-0.7557454,-0.076520644,0.60774577,2.065381,-0.5851234,1.0245979,0.9049016,0.053186163,-1.0846542,0.53439146
0.46566376,-0.008854091,0.59737,0.71569645,-0.057995126,-0.33407763,-0.26508418,-1.0643485,-0.86601585,-0.29752728,-0.8343102,1.0418876,1.6998748,1.6163932,-0.37031227,-0.30929908,-0.707669,0.8132854,-1.1392311,-1.5395931,0.0922052,-0.6508054,0.32059413,2.0373242,0.39636436,-0.22766837,0.31775224,-0.7496583,-2.6305084,0.80211025
0.70020396,-0.19221696,-0.40506393,-0.36767852,-0.8313304,-0.94532084,-1.1680005,-0.48037574,-0.3890584,-0.3106973,-1.4157016,1.629823,1.5006367,0.96704686,-0.2846405,0.314897,-0.8382175,1.6143969,-0.8156968,-1.0382823,-0.40135187,-0.44865355,0.1551661,0.7038466,0.31515878,1.2012995,0.6125684,-0.4445603,-2.0915718,0.47003227
0.52293444,-0.062096238,0.7253993,1.7544533,0.15091068,-0.11760771,-0.79338926,-0.42690736,-0.61710054,-1.1669067,-0.5485392,0.9710437,1.5412023,1.2597404,0.21737784,-0.6425504,-0.32553506,1.5143763,-2.3503568,-0.52024794,-0.7679035,-2.0170276,0.44005132,1.2238119,0.06954682,0.17040503,-0.08793669,-0.14712365,-1.6430961,-0.58469826
0.25539052,0.6917511,1.2270277,1.0983508,-0.7516113,-0.79090613,-0.8865875,-0.12002332,-1.6514591,-0.47627017,-0.65598214,0.50582284,1.7221733,0.03987301,-0.5754097,-1.4069171,-1.75746,1.3292588,-0.6790155,-1.2075323,-1.0271888,0.10645423,0.28912508,1.5715894,-0.74560547,0.100412846,0.08613073,-0.09660156,-1.6657575,0.9902355
1.7354747,-0.055707186,0.26965114,0.9696616,-0.3837934,-0.9938371,-0.018869244,0.047016747,-0.97008955,-0.056749415,-1.5551418,0.7711669,1.0874825,1.1489761,0.79233295,-0.1515863,-1.0991528,1.7936939,-0.9692324,-1.4338354,-0.48574814,-0.51384234,0.55222654,1.9081818,-0.9394672,-0.020683408,-0.22548118,0.9041656,-1.540088,0.63159806
0.22534731,0.41794357,0.83634704,2.1014128,0.29050618,0.7507512,-0.65866005,0.19736755,0.0017419904,-1.259134,-0.25488204,0.023521356,0.8052901,0.84167993,0.27301082,-0.7020387,-1.6281433,1.2430075,-2.3097882,-1.4204245,-0.75539166,-0.5621529,0.5301176,1.5163184,-1.3603344,0.16551346,0.55765307,-0.14564754,-2.3954225,0.31062293
0.29470506,0.49270305,0.063574225,0.91551065,0.52774817,-0.6164409,0.08683598,-1.243311,0.10651119,-0.79190063,-1.6120344,1.3869691,0.31396928,-0.2943082,-0.9368269,-1.2639924,-0.4124787,2.6885815,0.6183106,-1.3319731,0.6703294,0.16740905,0.53719974,2.3869383,-0.46690604,1.2354645,-0.337387,-1.5389879,-1.2956868,-0.5681493
1.1777897,1.0187638,1.0885626,1.2989606,-0.48798317,0.004277155,-0.15093488,0.014990352,-0.64920276,-1.8644094,-0.23880662,0.79433167,0.5869478,0.39344087,-1.5275334,-0.48373,-0.40480173,0.2994393,-1.7742369,-1.2039769,-0.5450706,0.40992948,0.61345035,1.8076676,-0.4457532,1.0622126,-0.19735605,-0.77577966,-1.7803733,1.1738287
1.886292,0.86475956,-0.04084909,0.03632538,0.108751826,-0.008739669,-0.9122955,-0.32206276,-1.1968306,-0.15961848,-1.2837871,0.6965599,0.46706766,0.29133323,-0.0018976426,-0.3052239,-0.58056366,0.9861366,-2.2127125,-0.8720962,-1.430727,-0.8296033,1.2467979,1.767003,-0.837327,0.7461916,-0.07617354,-0.62257284,-2.0993998,0.5222283
0.95494115,-0.28855193,1.7041372,0.66957074,0.7875386,-2.0201135,0.5378555,0.1094804,-0.5669353,-0.75630856,0.19817571,1.9249401,1.1744705,0.121407,-0.32855868,-0.8715059,-0.6889387,0.84340537,0.37252426,-0.70502496,0.60205317,0.3160854,-0.53225464,2.4252784,-0.23693544,1.7335522,-0.67341787,-0.24231987,-0.8638151,-0.018774908
1.1488405,0.5576314,0.79214466,0.40160212,-0.054874465,-1.0425532,-0.5847027,-1.3357369,-0.5059944,-0.91286236,-0.70545274,0.90799415,2.0814786,1.0840025,-0.6914067,-1.0545989,-0.8282915,0.22602506,-1.193683,-1.4288715,-0.42863545,-0.7053312,0.27818203,2.1908076,-0.8625653,-0.42235926,0.19970125,-0.51145446,-1.351511,0.8417666
0.4593505,0.42953822,1.281013,0.7201839,-0.89195776,-0.8928398,0.37164867,-0.22378206,-0.46365488,0.2623158,-0.79271686,0.96152616,1.6222689,0.60572875,-0.59018767,-1.37823,-2.253122,0.95578897,-0.7583831,-0.59833133,0.08973928,-0.12904803,0.16735636,1.6903756,-1.4477501,0.14153406,-0.771139,0.7061021,-0.953016,0.78576094
0.9725213,-1.0390284,0.10350922,0.08052488,-0.6556198,-1.3287787,0.7742272,-0.26528913,1.2385162,0.7119068,1.0069531,-0.48482794,0.83240914,-0.03286954,-0.5811555,0.79603964,0.12687509,1.2606922,-0.36013597,-0.20081276,-0.6969323,-0.53078866,-0.7667479,-0.10987039,-0.1424202,0.94376016,-0.71599364,0.6498098,-1.6712668,-0.14683452
0.28425086,-0.23609863,-0.5354325,-0.47576785,1.9148694,-0.10190174,-0.08160051,-0.83882153,-0.3472364,-0.659319,-0.245834,0.03980162,-0.09665373,-0.9391342,-1.8667533,-0.2456302,-0.12297563,1.4369277,-0.3213368,0.3462098,-0.47579917,-1.5076399,1.3303986,2.4946942,-0.5442463,-0.82963693,-0.19792521,-0.72285646,-0.7411786,-0.7477599
0.16725786,-0.51698244,0.44423348,0.5126592,0.288352,-0.0065979846,-0.07415157,-0.16105029,-0.7362033,-0.085758924,-0.07996951,0.10402677,0.52761745,0.2978559,-0.05746851,-0.0037322268,0.09122448,0.43680376,0.16025656,-0.63640416,0.0097052455,-0.35335216,0.43353358,0.9778798,0.18432818,0.37753913,-0.29685062,0.17324029,-0.5128847,0.09539805
0.16725786,-0.51698244,0.44423348,0.5126592,0.288352,-0.0065979846,-0.07415157,-0.16105029,-0.7362033,-0.085758924,-0.07996951,0.10402677,0.52761745,0.2978559,-0.05746851,-0.0037322268,0.09122448,0.43680376,0.16025656,-0.63640416,0.0097052455,-0.35335216,0.43353358,0.9778798,0.18432818,0.37753913,-0.29685062,0.17324029,-0.5128847,0.09539805
-0.10281559,-1.7519737,1.2151998,0.19737113,-0.25399107,-1.2572042,-1.1433115,-0.5259731,0.016702354,-0.0400417,0.32298553,0.67298496,0.18095407,0.10915887,0.045544762,-1.6462126,0.5574343,-1.0886334,0.61866516,-1.03225,-0.13026217,-1.0897454,-0.34346437,1.7861712,0.46091306,0.0064904466,-0.116661005,-1.7095246,-1.2049712,1.0016795
0.6296409,-1.4640893,0.8747125,0.9800313,0.028271116,0.7871047,-0.7166064,0.034573928,0.1767828,-0.8501461,-1.6655042,0.16918871,0.2414321,-0.11571652,-1.2592531,1.1762584,-0.65151566,0.59107137,-0.40804344,-0.42680275,-0.9292261,0.8259402,-0.3392651,1.4294864,1.2866561,1.2506523,0.88949573,0.13054644,-0.85172063,0.5273854
-0.46149743,-0.5019624,-0.38449895,-0.5094409,0.8024526,-0.3065229,0.08775739,1.8339818,-1.0322456,-0.040467426,0.9468837,-0.5628679,0.03782195,0.60146177,0.7122765,-0.31748375,0.016452938,0.75054085,0.50724864,-1.3414639,-0.08741123,-1.1000108,1.7141678,0.6460305,0.5249231,-0.15807614,-1.8530684,-0.34301198,-0.12668286,-0.06662737
-1.6665103,-0.65136474,0.20863633,-0.37970984,0.30355316,-0.48069838,0.2814046,-0.038967557,-0.76436025,-0.767663,1.2059714,-0.8651328,-0.635103,0.39115173,-0.07639279,-0.6934669,1.2321271,-0.35230243,0.29685503,-2.3594704,-0.3890649,-0.5447756,1.5860357,0.9910076,0.49121946,-0.28640798,-1.6445969,0.25013512,-1.948022,0.5093401
-1.2017848,-0.07644889,0.15659674,0.75056344,0.15707985,1.2425551,-0.83463347,0.022530332,-1.3702464,-1.2382687,0.96655107,0.39729053,0.6927601,0.35847372,-0.84309065,-1.7962898,-1.5355878,1.1425608,-1.2280471,-1.1649313,-0.879344,-0.5528011,1.150617,0.3784919,-1.2410789,-0.11574079,1.1437558,0.4615727,-1.2577223,-1.0979741
1.3776951,0.9299439,0.39691657,0.8809194,-0.45989364,-0.6840923,0.7199663,0.27641168,-1.1243395,0.6826999,-0.9075433,0.57775223,-0.18250722,-1.0133636,0.07036111,-0.19954252,-0.75560963,1.6416368,0.23675196,0.99277794,0.31874776,0.05382378,-0.802592,0.31408864,-0.3379446,2.444289,-0.15912515,-1.2843606,-0.85690695,0.91036755
1.0765208,-0.5992061,0.5751341,0.5423806,-0.3683235,0.8140054,-0.94951195,0.821708,-0.21683437,-0.19577232,-1.353536,0.5927804,0.622087,0.23060377,0.41652974,-0.5999263,-1.4747163,0.51690805,0.6764359,-0.8509958,-0.6118765,-0.12924293,-1.4635394,1.562282,-0.34124145,0.7957864,-0.37947595,-2.63772,-1.6824663,0.78247607
1.5733877,0.3210807,0.5873455,0.0768808,0.46859092,-0.31466684,0.46059492,-0.2234694,-1.1152678,-0.30401772,-1.7404392,-0.14592579,1.4922324,1.0150667,0.44274083,-0.13731298,-0.59634966,-0.15938194,-0.7041,-1.9334738,0.40896153,-1.6022102,0.36288127,1.8230432,-0.84629095,-0.1793752,0.046429075,2.2062414,-0.54655117,0.9700462
1.8422723,-0.6297539,0.2794749,1.0407662,-0.54482853,-0.75198025,-0.15554783,-0.80004877,0.39432967,0.4002835,-0.5834295,0.51936597,1.9663839,0.4645043,-0.9157006,-0.33176774,-1.0422974,1.8008788,-1.0566334,-1.5753801,-0.4400681,-0.8555938,-0.6658774,0.3599384,-0.9917605,0.58326447,-0.0283821,-0.80586505,-1.427869,1.4484669
1.9047599,-1.5066879,1.0143272,-0.53372157,-0.9335394,-0.8647138,-0.55023015,-0.24409941,0.48053938,-0.5225921,0.7810531,1.3262784,1.1739454,0.3311481,-0.9066158,0.6421373,-1.440082,1.2793331,-1.09614,-0.42624345,0.21150562,-0.48858437,0.5312356,0.8130975,0.40882298,1.5462786,-1.3426434,-0.6644183,-0.4385905,-0.022340816
1.3116665,-0.6443003,0.6067914,0.75476444,0.33025885,-2.3869042,0.41123527,-0.7821264,0.42123067,-0.30446702,-0.93714917,-0.2533523,0.6952404,0.56043386,0.1842732,0.14141919,0.26522008,0.97251844,-0.013404131,-1.126993,0.025199115,0.044404652,-0.6170041,1.6305907,-0.7393552,1.4252214,-0.12978753,0.5865609,-1.8764265,0.93425494
