f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,target
-1.8450438,0.8854211040003468,0.9898931436989814,-0.7729152311016311,-0.015237714374706394,-1.652558169387133,0.0604632361708648,0.9219740221115061,-0.12397362108156086,1.0619165326983522,-1.4822146108154888,-0.5330031833058254,-1.0274076838168842,-0.44625194171716515,-0.1202419926103821,-0.12465735213105689,0.7622664501611939,-0.7914636619683183,-0.4759007717471187,-0.8196638072274592,-0.9168795122184271,0.7813489318939901,-1.6702801561015894,-0.5256563830311045,0.16625307538559644,1.5896404096118064,-0.6117759731909085,1.2218021295335009,-0.889153787447294,1.8702661926004078,0
-2.3004262,0.44619818973985526,-0.6809629662008104,0.571195647480563,-1.7900117138197604,-0.2963902554193103,-0.6522372777132445,-2.292039193170434,0.9745835546913957,0.8667926601078884,-1.0170530755235385,0.49287689388851974,1.7781465974768742,-0.63061891297658,-0.6703702752264032,-0.26114717436671536,1.0305000204342776,-0.26124059831944846,0.2500625345957235,-0.25963172561427456,-2.624580666647021,1.2928529592603024,0.15369067607343112,0.3952961504611092,0.551986821261988,-0.2544420273098799,1.191864089814837,0.9992322534420541,-0.0568221022717384,0.1679548479442865,0
-3.0408533,-0.6983966583906622,-0.4375029079408399,-0.0025773239055134,1.275242951035259,0.9498362308333417,1.171484304002927,-0.9533929105592555,0.2951161895029642,-0.6746328047914952,1.257475517492674,-0.11476665065967155,0.151609356520254,0.7904083576242324,-0.36189703404054996,0.08168539363551929,-1.2774654510494514,-0.6844423023349072,1.0075732361359129,1.1708016067108462,0.3641485492337398,-0.34755236608563017,-0.9022152167094664,0.07651103493704993,-1.1979263237982303,-1.4658184378518546,-1.2597671741586705,1.849830973856518,0.7195437185321569,-0.08077896325505982,0
-0.8308714,1.8802137079449588,1.041688911066657,-0.06551627858583818,-0.37766717478539674,-1.626111651075434,-0.03785309386235783,1.832849900485554,-1.9613104574466174,-0.49567330842830004,-1.0557857644292847,0.5526485728877575,0.015365273832192003,1.6259359794676551,0.313696305007282,-1.548935418664087,1.427424801368051,-0.04139612530626836,0.2822617005739016,-1.6184441167767527,0.3788395282744932,0.8678304923240641,0.537408962784341,-1.1477094994357626,0.9017993341297201,2.360766733643565,-0.23954485334809467,-0.38673216304237173,-0.7884427914476964,-0.5465543450100596,0
-0.95918626,1.3204186724265257,-0.022485121287614814,-0.7796646699404853,-0.09457635816197928,-0.39885025001689794,0.04062077246982456,0.9616354578851867,-1.259673181765748,-0.45812847372132576,0.20964953896140104,1.0109901228030478,0.19109417740000606,0.8982273518739174,-0.21201944373243312,-0.36086718240374493,1.6280501843845052,-0.8336871405694664,0.5939335400073342,-0.5861487053746921,-0.39856278949937124,0.3483548408288314,-0.13586538280255847,0.26071969231171876,0.9232076987594889,1.6714123440185,-0.8315334967145527,-2.1035658180556718,0.01399857740275908,-0.23516137381622962,0
-0.32833755,2.439578001893572,0.025626705170033136,-1.0015370753872537,-1.450281603357439,-0.008242651649734969,0.3445506122988126,0.0021503246233089,0.9619507415141673,0.9730094465487349,-0.14316437759723266,-1.0162258200075445,-0.7975679287438096,-1.0586612472572323,-0.2641458301906419,-0.16826318747168598,-0.23982164525036176,1.6939497384663993,0.5460858870582133,-0.5059914063852027,0.3172757534720354,-2.512464499629031,1.4080774155599691,0.4681118554045856,1.8889941225174234,-1.1282967976616627,1.938470261374628,0.8728616051809618,-1.4666634033236354,-0.6519685390408662,0
-1.0254729,-0.2400658763687555,-0.24758533493043525,2.1556607188735035,-0.5339427205350117,1.7117056011454421,-3.26864830456051,-0.8760236348611989,-1.9077466366114837,-1.9416975761920379,-0.6151640014176839,-1.459974911285182,-1.3248568332234782,-0.8422481811884394,0.484219638730101,-0.09572139464419877,0.9364148234652375,0.6303297488935699,-0.37440679058307563,-0.9848771010900343,-0.5189793527842882,0.372182834553671,2.2734212391755917,-0.897250678913945,-0.9296806230877609,2.0387680097623857,-0.4589768302489607,-0.4231975261504839,-1.536408755765888,1.30853836032045,0
0.4307225,-1.0212875941306208,-2.218340559844186,0.44599701807043407,0.20934526922284952,1.1417501533391654,-0.20736930143594964,-0.5564153294307409,-0.2934232641601431,0.2958609009722703,0.25200451740392305,0.1832669423598905,1.651025012546648,-0.9037220747856032,-0.6847318465277057,-1.3968586874951079,1.281121222936831,-0.31419293520488617,1.1308622291878245,-0.6834370313150296,-1.7340093907280005,2.0070472478165335,-0.6621121457913061,0.21584102995586124,0.28369108396226983,-0.47739655418573207,1.296149535028471,-0.9405992059984943,1.2071368767904034,-3.1103168107806054,0
-1.65978,0.43228516548292356,0.5524372123770733,-0.44941311494803915,0.7370749500820671,-1.5878347111257778,-1.2535830516186142,0.1721656821629786,1.4720384699962874,-0.536794387847547,-1.9739621227129869,0.988206432110356,-1.4192216338971058,0.5868782163876534,0.15771258648760939,-1.037847466476145,0.14911389758249805,-0.20251402860669845,0.0948428013947324,-1.5575801967672274,-0.749946099141877,1.2262597816706347,-0.2996459734251664,-0.05163463747884284,-1.0160445745141962,1.202830525102728,-0.5692803476793035,-0.4050592627260678,-0.8932172426757192,0.624522477948456,0
-0.9056732,0.19791610720496333,0.20821343731751343,-0.6835395345202657,0.7487057588514089,0.03904174633862506,-0.4065766965442571,-0.4611242173898499,0.38775024010098613,0.49643129123844454,-1.2742549017476834,1.52236225644511,0.3231087286210354,-0.6563278582781917,-0.1692523860401719,0.1703260236418286,2.0532054500003767,-0.49250539270794585,0.3786542733901918,-1.0211520898387105,0.6836858936646486,1.5967136347671242,-0.37343337525467035,-0.9557810359935767,0.7956461938424731,0.6377457106585983,-0.6657408149414751,0.07016714881926672,-0.9989397849861272,1.5253510435307125,0
-1.1332682,1.0762640471998934,0.5574430587413347,-0.7069036883287393,0.051664110472319925,-0.31223682367725114,0.6559015824381412,0.289394317329501,-0.8045164431889255,-0.2707984633471421,0.9883075383192331,0.47767669418367537,-0.9725286936890524,-1.0221522392481663,0.4741084217116687,1.6846334607223628,-1.1554658607791184,-1.8663679778035547,-0.34314426737588843,0.528201108230403,-1.0264373536906202,1.0171317782707294,-0.6463443123759333,0.7008831496150648,1.2842769575640103,0.01596202438170662,0.12564364403034503,0.6228516047016479,1.5028890497734029,0.10067349604615022,0
